x,y,z,xt,yt,zt
0.066736, -0.110268, -0.658910, , , 
0.031452, 0.063872, -0.443485, , , 
0.103807, 0.033766, -0.403186, , , 
-0.085624, -0.013653, -0.715422, , , 
-0.003641, 0.037990, -0.507613, , , 
0.099315, 0.050945, -0.364689, , , 
0.082457, 0.078613, -0.350365, , , 
0.032147, -0.044668, -0.616405, , , 
0.088618, 0.025242, -0.448589, , , 
0.092930, 0.059639, -0.357737, , , 
-0.074987, 0.007269, -0.713789, , , 
-0.009915, 0.038002, -0.532489, , , 
0.040423, -0.026766, -0.609389, , , 
0.049660, 0.073418, -0.409211, , , 
0.083686, 0.055708, -0.386534, , , 
-0.012059, -0.117322, -0.759263, , , 
-0.003590, 0.052721, -0.489340, , , 
0.087773, 0.065039, -0.372355, , , 
-0.063131, -0.105241, -0.784910, , , 
0.084458, 0.036380, -0.423010, , , 
-0.040416, -0.185120, -0.860050, , , 
0.055345, 0.061390, -0.407873, , , 
-0.116252, -0.232696, -1.012036, , , 
-0.078760, -0.184988, -0.888393, , , 
-0.136869, -0.199415, -0.965146, , , 
-0.057823, -0.168047, -0.853114, , , 
-0.083439, -0.012615, -0.711232, , , 
-0.009785, 0.050561, -0.505732, , , 
-0.001174, 0.016760, -0.634672, , , 
-0.071541, 0.013125, -0.695156, , , 
-0.052875, -0.188483, -0.858648, , , 
0.055793, 0.074625, -0.407533, , , 
0.088352, 0.074370, -0.358073, , , 
0.091203, 0.064011, -0.347547, , , 
0.104588, 0.034164, -0.396097, , , 
-0.067053, -0.215884, -0.948264, , , 
-0.120547, -0.251377, -1.031928, , , 
-0.119722, -0.002570, -0.772912, , , 
0.104426, 0.056499, -0.354306, , , 
-0.072120, -0.090437, -0.757766, , , 
-0.151998, -0.022725, -0.730684, , , 
0.106379, 0.034930, -0.374257, , , 
0.041179, 0.036905, -0.472712, , , 
0.061641, -0.096436, -0.613756, , , 
-0.127157, -0.050672, -0.705473, , , 
0.049866, 0.062192, -0.410603, , , 
-0.092247, -0.130503, -0.831971, , , 
-0.110383, -0.190510, -0.947120, , , 
0.077009, 0.075949, -0.380374, , , 
-0.066566, 0.018979, -0.677692, , , 
0.042706, -0.064409, -0.619569, , , 
0.119137, 0.030203, -0.390495, , , 
-0.063960, -0.181296, -0.874356, , , 
-0.100793, -0.240700, -1.024893, , , 
0.055866, -0.081639, -0.618239, , , 
0.005535, -0.153737, -0.781145, , , 
0.101217, 0.071488, -0.374575, , , 
-0.034724, -0.149884, -0.739986, , , 
-0.131027, -0.220795, -0.995012, , , 
0.140310, -0.060882, -0.522588, , , 
0.102668, 0.069581, -0.347502, , , 
0.118971, -0.029654, -0.543041, , , 
0.119941, -0.027158, -0.521808, , , 
0.129699, 0.006393, -0.421792, , , 
0.001285, 0.038423, -0.498176, , , 
0.094177, 0.089982, -0.334359, , , 
0.117166, 0.057111, -0.361797, , , 
-0.054147, -0.188610, -0.898276, , , 
-0.122716, -0.226552, -0.998887, , , 
0.127519, 0.029482, -0.353138, , , 
0.028035, -0.055840, -0.646288, , , 
-0.157538, -0.075055, -0.773945, , , 
-0.142509, -0.253590, -1.046566, , , 
0.011683, 0.040720, -0.500019, , , 
0.114784, 0.027494, -0.425003, , , 
0.099014, 0.050755, -0.371771, , , 
0.126752, 0.028895, -0.370293, , , 
-0.010136, -0.182003, -0.788766, , , 
0.126639, 0.029031, -0.366085, , , 
0.131553, 0.019737, -0.391986, , , 
-0.009597, -0.136151, -0.772274, , , 
0.115419, 0.064159, -0.349643, , , 
0.121219, 0.035305, -0.464410, , , 
0.117000, 0.056776, -0.369178, , , 
0.126595, 0.036545, -0.344333, , , 
0.123423, 0.033770, -0.409342, , , 
0.125329, 0.038241, -0.375948, , , 
0.057327, 0.063634, -0.396181, , , 
0.044224, -0.007298, -0.547529, , , 
0.117590, 0.056652, -0.353696, , , 
-0.084860, 0.021186, -0.711299, , , 
0.131002, 0.040698, -0.352512, , , 
0.048744, 0.061065, -0.429643, , , 
0.095651, 0.080756, -0.340405, , , 
0.104224, 0.087078, -0.306673, , , 
0.131954, 0.019958, -0.389059, , , 
0.117845, 0.063370, -0.310959, , , 
-0.134763, -0.042505, -0.751031, , , 
-0.001999, -0.105816, -0.697920, , , 
-0.093880, 0.016213, -0.721933, , , 
-0.114638, -0.154885, -0.894253, , , 
0.045576, 0.063634, -0.411392, , , 
0.095994, 0.080528, -0.335543, , , 
0.130574, -0.019768, -0.482148, , , 
-0.106474, -0.232519, -0.991576, , , 
0.098696, 0.050070, -0.385665, , , 
-0.074947, -0.110077, -0.785307, , , 
-0.075675, -0.160135, -0.879272, , , 
-0.109259, -0.212569, -0.967801, , , 
-0.205636, -0.079293, -0.895997, , , 
0.134460, -0.002419, -0.408012, , , 
0.098018, 0.078802, -0.346054, , , 
0.084537, 0.083857, -0.346828, , , 
0.043592, 0.071394, -0.407069, , , 
0.077069, 0.052153, -0.394879, , , 
-0.065926, -0.222923, -0.988544, , , 
0.104794, 0.034426, -0.400407, , , 
0.116050, 0.029552, -0.397452, , , 
-0.117228, -0.157811, -0.905171, , , 
0.092832, 0.059235, -0.355186, , , 
-0.071996, -0.231888, -1.024103, , , 
0.048033, -0.010517, -0.543627, , , 
-0.139862, 0.004820, -0.748052, , , 
-0.104299, -0.134797, -0.829557, , , 
0.098310, 0.078032, -0.341806, , , 
-0.070768, -0.178243, -0.910277, , , 
-0.149732, -0.203810, -1.009457, , , 
0.009233, -0.171482, -0.823322, , , 
0.003311, 0.051749, -0.485936, , , 
0.101843, 0.024037, -0.423490, , , 
-0.123078, 0.006957, -0.746737, , , 
0.055419, -0.002002, -0.592834, , , 
-0.037655, -0.157662, -0.847735, , , 
0.052485, 0.054228, -0.430953, , , 
0.000808, -0.042716, -0.652455, , , 
0.035199, 0.046131, -0.459087, , , 
0.091334, 0.080147, -0.340432, , , 
0.000048, 0.012873, -0.376007, , , 
-0.135863, -0.073196, -0.776156, , , 
-0.000646, -0.134392, -0.738632, , , 
-0.081227, -0.223141, -1.001415, , , 
0.130880, 0.008154, -0.402567, , , 
-0.003977, 0.052905, -0.492131, , , 
0.002896, 0.042236, -0.503157, , , 
0.041376, 0.036563, -0.473919, , , 
-0.133991, -0.038886, -0.753371, , , 
-0.044324, -0.084804, -0.717037, , , 
-0.102904, -0.110210, -0.799065, , , 
-0.141043, -0.236062, -1.040114, , , 
-0.057787, -0.053926, -0.713839, , , 
0.021940, 0.039513, -0.292872, , , 
0.058566, 0.001963, -0.579954, , , 
0.072696, 0.058817, -0.400771, , , 
-0.172673, -0.064609, -0.776023, , , 
0.044514, -0.021599, -0.572837, , , 
0.037450, -0.014471, -0.570108, , , 
-0.147761, -0.035939, -0.725593, , , 
-0.082639, 0.000598, -0.719359, , , 
-0.113983, 0.018833, -0.800781, , , 
0.112362, 0.051841, -0.355751, , , 
0.099021, 0.022296, -0.464808, , , 
0.100947, 0.023641, -0.426281, , , 
-0.142754, -0.005226, -0.768517, , , 
-0.103274, -0.144708, -0.854489, , , 
-0.093328, -0.107669, -0.830528, , , 
0.098839, 0.074551, -0.334962, , , 
0.083745, 0.078131, -0.349147, , , 
0.031208, 0.072123, -0.433809, , , 
0.052612, -0.011553, -0.564464, , , 
-0.003057, 0.041864, -0.515017, , , 
-0.027748, 0.054773, -0.508609, , , 
0.098110, 0.069364, -0.333829, , , 
0.042210, 0.064725, -0.431762, , , 
-0.009328, -0.074278, -0.705654, , , 
0.044321, 0.052774, -0.453122, , , 
0.056290, -0.102080, -0.660890, , , 
-0.027383, 0.048110, -0.523466, , , 
0.117244, -0.032749, -0.494531, , , 
0.112167, -0.051692, -0.499697, , , 
0.130265, -0.009980, -0.461940, , , 
-0.086386, -0.132578, -0.824766, , , 
-0.090533, -0.234734, -0.972091, , , 
-0.152101, -0.176059, -0.958606, , , 
-0.079247, -0.183262, -0.880435, , , 
0.090877, 0.059778, -0.373763, , , 
-0.142313, -0.052691, -0.725259, , , 
0.062097, -0.092967, -0.594572, , , 
0.005782, -0.161721, -0.816855, , , 
0.039859, -0.026456, -0.619070, , , 
0.122760, -0.019889, -0.473913, , , 
0.033427, -0.024417, -0.596902, , , 
-0.213340, -0.103031, -0.889576, , , 
0.048074, 0.028680, -0.486320, , , 
0.046373, -0.081470, -0.635352, , , 
-0.077304, -0.134611, -0.874322, , , 
-0.090577, -0.075452, -0.756586, , , 
0.037631, -0.031586, -0.598424, , , 
-0.078540, -0.188069, -0.890312, , , 
-0.162754, -0.160099, -0.924021, , , 
-0.126116, 0.011998, -0.753018, , , 
-0.174606, -0.166786, -0.974122, , , 
-0.094929, -0.141528, -0.840969, , , 
-0.047275, -0.172731, -0.828438, , , 
-0.009166, -0.114098, -0.740305, , , 
0.079939, -0.102059, -0.573991, , , 
-0.054964, -0.106585, -0.765422, , , 
-0.088987, -0.205472, -0.928555, , , 
0.009538, -0.025213, -0.621935, , , 
-0.082270, 0.007766, -0.712146, , , 
-0.001170, -0.055393, -0.656524, , , 
0.060984, -0.095673, -0.613301, , , 
0.026340, 0.040244, -0.479122, , , 
-0.078406, -0.158917, -0.850311, , , 
-0.143122, -0.243821, -1.043359, , , 
-0.077070, -0.134259, -0.878864, , , 
-0.131858, -0.244487, -1.004305, , , 
-0.151551, -0.262616, -1.084932, , , 
-0.158381, -0.088389, -0.823212, , , 
-0.013107, -0.145441, -0.781975, , , 
-0.068538, -0.072831, -0.735595, , , 
-0.426981, -0.329009, -1.516590, , , 
-0.490568, -0.313588, -1.654135, , , 
-0.079202, -0.098680, -0.765790, , , 
-0.054737, -0.260409, -1.080727, , , 
-0.064317, -0.055387, -0.740486, , , 
-0.109925, 0.025952, -0.766877, , , 
-0.076677, -0.184236, -0.937312, , , 
-0.207489, -0.311492, -1.224757, , , 
-0.092502, -0.186641, -0.934124, , , 
-0.074402, -0.154164, -0.840882, , , 
-0.517180, -0.317851, -1.662670, , , 
-0.154625, -0.062255, -0.762567, , , 
-0.447276, -0.267784, -1.495818, , , 
-0.449358, -0.282876, -1.488530, , , 
-0.134800, -0.215135, -0.974450, , , 
-0.491195, -0.324243, -1.613191, , , 
-0.563958, -0.308196, -1.803303, , , 
-0.182404, -0.107495, -0.944752, , , 
-0.160571, -0.057957, -0.759140, , , 
-0.107597, -0.116284, -0.826708, , , 
-0.140887, -0.089945, -0.815829, , , 
-0.470637, -0.387244, -1.735224, , , 
-0.400176, -0.193841, -1.295667, , , 
0.014092, -0.167314, -0.795278, , , 
0.045537, -0.014420, -0.568216, , , 
-0.077718, -0.095032, -0.783989, , , 
0.058978, 0.032518, -0.458694, , , 
0.048175, 0.061074, -0.435298, , , 
0.060331, -0.000976, -0.514666, , , 
-0.117657, 0.000455, -0.757685, , , 
0.047393, 0.053331, -0.433019, , , 
-0.429118, -0.334452, -1.545063, , , 
-0.408546, -0.312361, -1.474601, , , 
-0.500899, -0.271312, -1.598507, , , 
-0.102247, -0.058822, -0.757327, , , 
-0.188224, -0.054630, -0.775156, , , 
-0.121393, 0.005100, -0.756787, , , 
0.029177, -0.046852, -0.634587, , , 
-0.075160, -0.126667, -0.818953, , , 
-0.092476, -0.216273, -0.953461, , , 
-0.210182, -0.171156, -0.997361, , , 
-0.102173, 0.023475, -0.711401, , , 
0.079296, -0.092248, -0.518158, , , 
-0.014169, 0.051111, -0.531210, , , 
0.054976, 0.058584, -0.414114, , , 
0.024023, 0.040060, -0.487661, , , 
-0.127563, 0.016579, -0.751766, , , 
-0.175666, -0.059510, -0.757204, , , 
-0.171274, -0.108849, -0.890520, , , 
-0.147013, -0.062939, -0.758419, , , 
-0.099772, 0.022432, -0.709387, , , 
-0.073315, 0.023217, -0.662837, , , 
-0.066707, -0.082526, -0.690479, , , 
-0.112869, -0.173187, -0.932472, , , 
-0.138609, -0.186851, -0.948620, , , 
-0.152176, -0.081559, -0.764578, , , 
-0.057802, -0.152497, -0.858553, , , 
-0.040491, -0.159020, -0.844332, , , 
-0.131470, -0.151835, -0.897465, , , 
-0.208749, -0.068591, -0.813362, , , 
-0.150677, 0.002754, -0.786567, , , 
-0.128095, 0.012648, -0.757986, , , 
-0.490752, -0.285570, -1.561415, , , 
-0.142979, -0.078864, -0.799361, , , 
0.039719, -0.088226, -0.687905, , , 
-0.076102, -0.182482, -0.923130, , , 
-0.409814, -0.212278, -1.396626, , , 
-0.112743, -0.238659, -1.017651, , , 
-0.483021, -0.283525, -1.532993, , , 
-0.492361, -0.388670, -1.745510, , , 
-0.563008, -0.281188, -1.632743, , , 
-0.285488, -0.345847, -1.364423, , , 
-0.124555, 0.006441, -0.751839, , , 
-0.510098, -0.311770, -1.689692, , , 
-0.313598, -0.158955, -1.074062, , , 
-0.308044, -0.129940, -1.024174, , , 
-0.383847, -0.136693, -1.093403, , , 
-0.209437, -0.073022, -0.828543, , , 
-0.524024, -0.356972, -1.721865, , , 
-0.525784, -0.350189, -1.739629, , , 
-0.201753, -0.082732, -0.839568, , , 
-0.409932, -0.167490, -1.265483, , , 
-0.286740, -0.185158, -1.238477, , , 
-0.040343, -0.192909, -0.912482, , , 
-0.594811, -0.256433, -1.666996, , , 
-0.317732, -0.139460, -1.058889, , , 
-0.038132, -0.168472, -0.851796, , , 
-0.053217, -0.145757, -0.827805, , , 
-0.301076, -0.140460, -1.023270, , , 
-0.636790, -0.250021, -1.703973, , , 
-0.535929, -0.341077, -1.800361, , , 
-0.614275, -0.209779, -1.629658, , , 
-0.327455, -0.122770, -0.960833, , , 
-0.138918, -0.040262, -0.748445, , , 
-0.603240, -0.336694, -1.794976, , , 
-0.329342, -0.122557, -1.005178, , , 
-0.092592, 0.019310, -0.714386, , , 
-0.178121, -0.059798, -0.764383, , , 
-0.481155, -0.230415, -1.463939, , , 
-0.060966, 0.049955, -0.585688, , , 
-0.110834, -0.237380, -1.011455, , , 
-0.300095, -0.135772, -1.014145, , , 
-0.299496, -0.139856, -1.030553, , , 
-0.129241, -0.231660, -0.999167, , , 
-0.294768, -0.310527, -1.300151, , , 
-0.044886, 0.045674, -0.576593, , , 
-0.173657, -0.078386, -0.790062, , , 
-0.288931, -0.105323, -0.964216, , , 
-0.141939, -0.200629, -0.970553, , , 
-0.255678, -0.114248, -0.914402, , , 
-0.276714, -0.186604, -1.079527, , , 
-0.385510, -0.126817, -1.115657, , , 
-0.238051, 0.015962, -0.833280, , , 
-0.374634, -0.155528, -1.162443, , , 
-0.303840, -0.103105, -0.959536, , , 
-0.362388, -0.110366, -1.018274, , , 
-0.365636, -0.067506, -0.981044, , , 
-0.302617, -0.087032, -0.896738, , , 
-0.711967, -0.271654, -1.881183, , , 
-0.014009, -0.126523, -0.784777, , , 
-0.099549, 0.020112, -0.724783, , , 
0.013047, -0.153096, -0.763502, , , 
-0.251461, -0.164591, -1.111340, , , 
-0.417982, -0.249684, -1.420695, , , 
-0.607658, -0.340087, -1.801570, , , 
-0.215527, -0.098955, -0.913240, , , 
-0.476751, -0.296095, -1.610832, , , 
-0.167152, -0.074731, -0.782121, , , 
-0.479712, -0.279579, -1.533327, , , 
-0.225128, -0.072409, -0.842552, , , 
-0.208968, -0.312924, -1.230532, , , 
-0.196680, -0.091957, -0.839406, , , 
-0.496060, -0.219001, -1.453263, , , 
-0.058952, -0.085699, -0.710993, , , 
-0.510804, -0.290513, -1.568980, , , 
-0.011064, 0.054213, -0.502190, , , 
-0.011556, -0.141916, -0.764827, , , 
-0.073070, -0.109774, -0.788626, , , 
-0.263727, -0.322337, -1.274452, , , 
0.036308, -0.039265, -0.594296, , , 
-0.176952, -0.064875, -0.778710, , , 
-0.162962, 0.005567, -0.774395, , , 
-0.032407, 0.044348, -0.532558, , , 
-0.002984, -0.120127, -0.717192, , , 
-0.086029, -0.102057, -0.791575, , , 
-0.087426, 0.000896, -0.743577, , , 
-0.000467, -0.043622, -0.663174, , , 
-0.081236, 0.015442, -0.699108, , , 
-0.138276, -0.052108, -0.708509, , , 
-0.486901, -0.404446, -1.740830, , , 
-0.321976, -0.136819, -1.060705, , , 
-0.476604, -0.273455, -1.506837, , , 
-0.014551, -0.115539, -0.763688, , , 
-0.075236, 0.019155, -0.660697, , , 
-0.071909, -0.109472, -0.775443, , , 
-0.154806, -0.062517, -0.762789, , , 
-0.008080, -0.066966, -0.694733, , , 
-0.143735, -0.082732, -0.786485, , , 
-0.473820, -0.261016, -1.585707, , , 
-0.604881, -0.338985, -1.792121, , , 
-0.312728, -0.107948, -0.910538, , , 
-0.426553, -0.237238, -1.424701, , , 
-0.181311, -0.073069, -0.776946, , , 
-0.374251, -0.145698, -1.122233, , , 
-0.417276, -0.193367, -1.321744, , , 
-0.308994, -0.126183, -1.000271, , , 
-0.486895, -0.229189, -1.474790, , , 
-0.269935, -0.158991, -1.108191, , , 
-0.220750, -0.062703, -0.796808, , , 
-0.190980, -0.080406, -0.797568, , , 
0.020279, -0.146089, -0.722753, , , 
-0.370519, -0.128214, -1.078550, , , 
-0.033780, -0.153779, -0.828159, , , 
-0.108250, -0.082053, -0.831000, , , 
-0.110686, -0.078362, -0.776189, , , 
-0.302355, -0.132926, -1.000973, , , 
-0.146656, -0.037679, -0.735174, , , 
-0.183469, -0.063202, -0.756339, , , 
-0.079452, -0.162561, -0.898866, , , 
-0.257399, -0.073667, -0.867323, , , 
-0.617223, -0.327507, -1.723108, , , 
-0.156939, 0.003778, -0.820847, , , 
-0.150930, -0.088257, -0.850089, , , 
-0.086201, 0.009991, -0.711463, , , 
0.009497, 0.042233, -0.476926, , , 
-0.078640, -0.091007, -0.743167, , , 
-0.060596, -0.153087, -0.837165, , , 
-0.088597, -0.183414, -0.913464, , , 
-0.071301, -0.123871, -0.805177, , , 
-0.402284, -0.130502, -1.129832, , , 
-0.114557, -0.159463, -0.954430, , , 
-0.192768, -0.059471, -0.755507, , , 
-0.083066, -0.163449, -0.884171, , , 
-0.388167, -0.133848, -1.124404, , , 
-0.330116, -0.099808, -0.984186, , , 
-0.255499, -0.164366, -1.103606, , , 
-0.366417, -0.119917, -1.099979, , , 
-0.319693, -0.090942, -0.955921, , , 
-0.132260, -0.065456, -0.747058, , , 
-0.472702, -0.195272, -1.312148, , , 
-0.400255, -0.208860, -1.372890, , , 
-0.188274, -0.055999, -0.813511, , , 
-0.266203, 0.014329, -0.935936, , , 
-0.373697, -0.113379, -1.073049, , , 
-0.487396, -0.094003, -1.308367, , , 
-0.395529, -0.007976, -1.116240, , , 
-0.739391, -0.216481, -1.817482, , , 
-0.455420, -0.083845, -1.200715, , , 
-0.145955, -0.085041, -0.809759, , , 
-0.290987, -0.174113, -1.106471, , , 
-0.074664, -0.110643, -0.790253, , , 
-0.390792, -0.197371, -1.284279, , , 
-0.157764, -0.174784, -0.955556, , , 
-0.677893, -0.251459, -1.779974, , , 
-0.208142, -0.202639, -1.051168, , , 
-0.114265, -0.228611, -1.006285, , , 
-0.116195, -0.057125, -0.606489, , , 
-0.410461, -0.244880, -1.402012, , , 
-0.152457, -0.066231, -0.760105, , , 
-0.345959, -0.152963, -1.111326, , , 
-0.154019, -0.060054, -0.780492, , , 
-0.111007, -0.065005, -0.769820, , , 
-0.212478, -0.067485, -0.766524, , , 
-0.155202, -0.067092, -0.769919, , , 
-0.210783, -0.025746, -0.862437, , , 
-0.157715, -0.054103, -0.780218, , , 
-0.478174, -0.403982, -1.723464, , , 
-0.324018, -0.096446, -0.968819, , , 
-0.411285, -0.164493, -1.203616, , , 
-0.203239, -0.094662, -0.869115, , , 
-0.201248, -0.102255, -0.866360, , , 
-0.207812, -0.067294, -0.757759, , , 
-0.417825, -0.249260, -1.417671, , , 
-0.423332, -0.201224, -1.305384, , , 
-0.208763, -0.067396, -0.757590, , , 
-0.173289, -0.084073, -0.809071, , , 
-0.479801, -0.278926, -1.527347, , , 
-0.561201, -0.266826, -1.662027, , , 
-0.426725, -0.326925, -1.504670, , , 
-0.529014, -0.227643, -1.519801, , , 
-0.387259, -0.252348, -1.396970, , , 
-0.306671, -0.128278, -1.015667, , , 
-0.317508, -0.123241, -1.000462, , , 
-0.349101, -0.110465, -1.042918, , , 
-0.508526, -0.337156, -1.679456, , , 
-0.312579, -0.339101, -1.301113, , , 
-0.422293, -0.360114, -1.510767, , , 
-0.229460, -0.069093, -0.802286, , , 
-0.231795, -0.070195, -0.811410, , , 
-0.233556, -0.070469, -0.818890, , , 
-0.354611, -0.103895, -1.034893, , , 
-0.445878, -0.090453, -1.252109, , , 
-0.311245, -0.292786, -1.260248, , , 
-0.310677, -0.088583, -0.930569, , , 
-0.269889, -0.098333, -0.902195, , , 
-0.298073, -0.114675, -0.968472, , , 
-0.353382, -0.200330, -1.266348, , , 
-0.712500, -0.331501, -1.867840, , , 
-0.254483, -0.162917, -1.095781, , , 
-0.253286, -0.072985, -0.853475, , , 
-0.361847, -0.207955, -1.291811, , , 
-0.297488, -0.108759, -0.991537, , , 
-0.439404, -0.100844, -1.224664, , , 
-0.374735, -0.097647, -1.088440, , , 
-0.378191, -0.156753, -1.172273, , , 
-0.254620, -0.112575, -0.905205, , , 
-0.635878, -0.334991, -1.707150, , , 
-0.222060, -0.056154, -0.797237, , , 
-0.426499, -0.120988, -1.203442, , , 
-0.601176, -0.311702, -1.606332, , , 
-0.430405, -0.327225, -1.511336, , , 
-0.408376, -0.223995, -1.364938, , , 
-0.449865, -0.243400, -1.433914, , , 
-0.403761, -0.146402, -1.168270, , , 
-0.304464, -0.117382, -0.993349, , , 
-0.382769, -0.147931, -1.146444, , , 
-0.263645, -0.117402, -0.941537, , , 
-0.308194, -0.105558, -0.959210, , , 
-0.450511, -0.334557, -1.529845, , , 
-0.634630, -0.215561, -1.682832, , , 
-0.428538, -0.383245, -1.554913, , , 
-0.357098, -0.224750, -1.283656, , , 
-0.400037, -0.145787, -1.171965, , , 
-0.445849, -0.405534, -1.621059, , , 
-0.418819, -0.238250, -1.499104, , , 
-0.686330, -0.460406, -2.051965, , , 
-0.839420, -0.366982, -2.143554, , , 
-0.346142, -0.194818, -1.231758, , , 
-0.459335, -0.275823, -1.574720, , , 
-0.649176, -0.463972, -2.021810, , , 
-0.327232, -0.305013, -1.325727, , , 
-0.516107, -0.246679, -1.549485, , , 
-0.509668, -0.243805, -1.530188, , , 
-0.296784, -0.244945, -1.201578, , , 
-0.390732, -0.348546, -1.390088, , , 
-0.358989, -0.120696, -1.061365, , , 
-0.368937, -0.114727, -1.072857, , , 
-0.520475, -0.312231, -1.620553, , , 
-0.789637, -0.337444, -2.038534, , , 
-0.393317, -0.287568, -1.434572, , , 
-0.309304, -0.105517, -0.977102, , , 
-0.627737, -0.409062, -1.924276, , , 
-0.566127, -0.299596, -1.589560, , , 
-0.574335, -0.231695, -1.572640, , , 
-0.443234, -0.252512, -1.494034, , , 
-0.323053, -0.092077, -0.968301, , , 
-0.460059, -0.197216, -1.368426, , , 
-0.600059, -0.301321, -1.697875, , , 
-0.505261, -0.379890, -1.675302, , , 
-0.763643, -0.330661, -1.970822, , , 
-0.768969, -0.387480, -2.188883, , , 
-0.406829, -0.138780, -1.158237, , , 
-0.642810, -0.205669, -1.629781, , , 
-0.385449, -0.112424, -1.114779, , , 
-0.594870, -0.298329, -1.588348, , , 
-0.620854, -0.410060, -1.895095, , , 
-0.360863, -0.114292, -1.069677, , , 
-0.544445, -0.164513, -1.461470, , , 
-0.488542, -0.235176, -1.523911, , , 
-0.368356, -0.123522, -1.088691, , , 
-0.803521, -0.367931, -1.962679, , , 
-0.756083, -0.221787, -1.863553, , , 
-0.480466, -0.320611, -1.527745, , , 
-0.455746, -0.096215, -1.284486, , , 
-0.392333, -0.126209, -1.119425, , , 
-0.353918, -0.106194, -1.045773, , , 
-0.639687, -0.257708, -1.749590, , , 
-0.746928, -0.340233, -1.825056, , , 
-0.786937, -0.235399, -1.952390, , , 
-0.836829, -0.164006, -1.951621, , , 
-0.823486, -0.369178, -2.003163, , , 
-0.647358, -0.192886, -1.651280, , , 
-0.727874, -0.328154, -1.856426, , , 
-0.828413, -0.319081, -1.840005, , , 
-0.676186, -0.318933, -1.788254, , , 
-0.811617, -0.359346, -2.126281, , , 
-0.686493, -0.168136, -1.677839, , , 
-0.797137, -0.367148, -2.095629, , , 
-0.621117, -0.318197, -1.676163, , , 
-0.668330, -0.323135, -1.749638, , , 
-0.681030, -0.242318, -1.760728, , , 
-0.628128, -0.118757, -1.561915, , , 
-0.669490, -0.130308, -1.637841, , , 
-0.679944, -0.131957, -1.664784, , , 
-0.503498, -0.205382, -1.447776, , , 
-0.821199, -0.365637, -1.961856, , , 
-0.595070, -0.221869, -1.619431, , , 
-0.498217, -0.159845, -1.374812, , , 
-0.879328, -0.094371, -1.980947, , , 
-0.516096, -0.121581, -1.355982, , , 
-0.573368, -0.214610, -1.554313, , , 
-0.585225, -0.220390, -1.588721, , , 
-0.620210, -0.115752, -1.542110, , , 
-0.806431, -0.335140, -1.876927, , , 
-0.584873, -0.065678, -1.455678, , , 
-0.632420, -0.182722, -1.628613, , , 
-0.633430, -0.101906, -1.547812, , , 
-0.906374, -0.096417, -2.048790, , , 
-0.662907, -0.083175, -1.598863, , , 
-0.715503, -0.242940, -1.823467, , , 
-0.566648, -0.096718, -1.451138, , , 
-0.566625, -0.295593, -1.521447, , , 
-0.688460, -0.256626, -1.400327, , , 
-0.892929, -0.180111, -2.089608, , , 
-1.211061, -0.618399, -2.924990, , , 
-0.597229, -0.148851, -1.541270, , , 
-0.648137, -0.270980, -1.554778, , , 
-0.554485, -0.151343, -1.469276, , , 
-0.633196, -0.102691, -1.548100, , , 
-0.738638, -0.164797, -1.782588, , , 
-0.565836, -0.128655, -1.486090, , , 
-0.843958, -0.090739, -1.897644, , , 
-0.602896, -0.121950, -1.528524, , , 
-0.740260, -0.149718, -1.717538, , , 
-0.561958, -0.246709, -1.381024, , , 
-0.828845, -0.358933, -1.971967, , , 
-0.729882, -0.306432, -1.745594, , , 
-0.684802, -0.277547, -1.784830, , , 
-0.997421, -0.296556, -2.394850, , , 
-0.727564, -0.335713, -1.815158, , , 
-0.916515, -0.096192, -2.013760, , , 
-0.958358, -0.099418, -2.111879, , , 
-0.786583, -0.041295, -1.755905, , , 
-0.751213, -0.321866, -1.751713, , , 
-0.971947, -0.386764, -2.263397, , , 
-0.847837, -0.372030, -2.004059, , , 
-0.652293, -0.083987, -1.573672, , , 
-0.975315, -0.273914, -2.196069, , , 
-1.015020, -0.283110, -2.278698, , , 
-1.595410, -0.710594, -3.838032, , , 
-0.731343, -0.277648, -1.573253, , , 
-0.806595, -0.157564, -1.817420, , , 
-0.673879, -0.253934, -1.471820, , , 
-1.040712, -0.192512, -2.377159, , , 
-0.841886, -0.088954, -1.899385, , , 
-0.753235, -0.299362, -1.963197, , , 
-0.639997, -0.101322, -1.559229, , , 
-0.720914, -0.121163, -1.738383, , , 
-1.140381, -0.495130, -2.559743, , , 
-1.151898, -0.125153, -2.480592, , , 
-1.067125, -0.113662, -2.291063, , , 
-0.689771, -0.148661, -1.634081, , , 
-0.659800, -0.084181, -1.591824, , , 
-1.159545, -0.213122, -2.548144, , , 
-1.180211, -0.214073, -2.592559, , , 
-1.020467, -0.286976, -2.301510, , , 
-1.164712, -0.153468, -2.523185, , , 
-0.824019, -0.159195, -1.894311, , , 
-1.098487, -0.309367, -2.480302, , , 
-0.812571, -0.311873, -1.835758, , , 
-1.116069, -0.329860, -2.521664, , , 
-1.306175, -0.345913, -2.853320, , , 
-1.309504, -0.187359, -2.818633, , , 
-0.860783, -0.047099, -1.927261, , , 
-0.823439, -0.284723, -1.768565, , , 
-0.858758, -0.356273, -1.884758, , , 
-0.805745, -0.331790, -1.763623, , , 
-1.032872, -0.291193, -2.333092, , , 
-0.671801, -0.131632, -1.652718, , , 
-0.889508, -0.382925, -2.079695, , , 
-0.656039, -0.114035, -1.582610, , , 
