x,y,z,xt,yt,zt
-0.364004, 0.021844, -0.858359, , , 
-0.343726, -0.175660, -0.962702, , , 
-0.408644, -0.091160, -0.848946, , , 
-0.319455, 0.059890, -0.880854, , , 
-0.309603, 0.073199, -0.733712, , , 
-0.347475, 0.025923, -0.843114, , , 
-0.343706, -0.099462, -0.947592, , , 
-0.335538, 0.024967, -0.899104, , , 
-0.335041, 0.063516, -0.813526, , , 
-0.535275, -0.249460, -0.946505, , , 
-0.432938, -0.130891, -0.870129, , , 
-0.495281, -0.242186, -0.934442, , , 
-0.335654, 0.027200, -0.925252, , , 
-0.309955, 0.084966, -0.806772, , , 
-0.368777, -0.010795, -0.861993, , , 
-0.367097, -0.005675, -0.836266, , , 
-0.336656, 0.023877, -0.900545, , , 
-0.315532, -0.191282, -0.960336, , , 
-0.352056, 0.015516, -0.878526, , , 
-0.361764, 0.062018, -0.889857, , , 
-0.506206, -0.194553, -0.927877, , , 
-0.280447, -0.147093, -0.996300, , , 
-0.463774, -0.191470, -0.923915, , , 
-0.369784, -0.037374, -0.872413, , , 
-0.355948, 0.033110, -0.878646, , , 
-0.330893, 0.058195, -0.924443, , , 
-0.343072, 0.018669, -0.869210, , , 
-0.501426, -0.226227, -0.917848, , , 
-0.357462, -0.005965, -0.850962, , , 
-0.506639, -0.243454, -0.946855, , , 
-0.525934, -0.165600, -0.909407, , , 
-0.391629, -0.061857, -0.858447, , , 
-0.447964, -0.145263, -0.922112, , , 
-0.460612, -0.175683, -0.925437, , , 
-0.403203, -0.075272, -0.858144, , , 
-0.504286, -0.218106, -0.932189, , , 
-0.371777, -0.027289, -0.883288, , , 
-0.325311, 0.043285, -0.922530, , , 
-0.470040, -0.209620, -0.901804, , , 
-0.336415, 0.041509, -0.788467, , , 
-0.399589, -0.033565, -0.820932, , , 
-0.327618, -0.158495, -0.944219, , , 
-0.356825, -0.022230, -0.943821, , , 
-0.435066, -0.063692, -0.837517, , , 
-0.406044, -0.198114, -0.940707, , , 
-0.308168, -0.116432, -0.989470, , , 
-0.553069, -0.246173, -0.975141, , , 
-0.440115, -0.213098, -0.945167, , , 
-0.460328, -0.161931, -0.937048, , , 
-0.469726, -0.228049, -0.924933, , , 
-0.422159, -0.082804, -0.885822, , , 
-0.347362, -0.173510, -0.937323, , , 
-0.362260, -0.002489, -0.832210, , , 
-0.341786, 0.023920, -0.904092, , , 
-0.483792, -0.186731, -0.915223, , , 
-0.318625, 0.066615, -0.793925, , , 
-0.476758, -0.207260, -0.924030, , , 
-0.318186, 0.034192, -0.939993, , , 
-0.345822, -0.042513, -0.974245, , , 
-0.446664, -0.154594, -0.922512, , , 
-0.503488, -0.243887, -0.920843, , , 
-0.314460, -0.060681, -0.983497, , , 
-0.286035, 0.039708, -0.905291, , , 
-0.328152, 0.001078, -0.988124, , , 
-0.492373, -0.191247, -0.922029, , , 
-0.255161, -0.084757, -1.013081, , , 
-0.352004, 0.038304, -0.832039, , , 
-0.326910, 0.095993, -0.837909, , , 
-0.276882, 0.096717, -0.725839, , , 
-0.316734, 0.084058, -0.812760, , , 
-0.386945, -0.105964, -0.874114, , , 
-0.364064, -0.044236, -0.897047, , , 
-0.354824, 0.024554, -0.851260, , , 
-0.333243, 0.053485, -0.784680, , , 
-0.503705, -0.227965, -0.945450, , , 
-0.318164, 0.067093, -0.800723, , , 
-0.345412, 0.037258, -0.798891, , , 
-0.276826, 0.096291, -0.726694, , , 
-0.416832, -0.109626, -0.856236, , , 
-0.305374, 0.072847, -0.758288, , , 
-0.338383, 0.052675, -0.790093, , , 
-0.300923, -0.147451, -0.990554, , , 
-0.341917, -0.013872, -0.922545, , , 
-0.389028, -0.030344, -0.836597, , , 
-0.426426, -0.097578, -0.854552, , , 
-0.507019, -0.162759, -0.881372, , , 
-0.294689, 0.072726, -0.743556, , , 
-0.352082, 0.032275, -0.779396, , , 
-0.330533, 0.062385, -0.808768, , , 
-0.410063, -0.039320, -0.830241, , , 
-0.395338, -0.064914, -0.863306, , , 
-0.433166, -0.119566, -0.870262, , , 
-0.457147, -0.090494, -0.855439, , , 
-0.363855, 0.016442, -0.797081, , , 
-0.385193, -0.013054, -0.811806, , , 
-0.483860, -0.100968, -0.846480, , , 
-0.298142, -0.162045, -0.980384, , , 
-0.465703, -0.155145, -0.903274, , , 
-0.348858, -0.169668, -0.939257, , , 
-0.300356, 0.078591, -0.747388, , , 
-0.301248, 0.074195, -0.747463, , , 
-0.430872, -0.047432, -0.823110, , , 
-0.335684, 0.043265, -0.781427, , , 
-0.351000, 0.032642, -0.777471, , , 
-0.293290, 0.000222, -0.994321, , , 
-0.395879, 0.012490, -0.821105, , , 
-0.294843, 0.079690, -0.743750, , , 
-0.420958, -0.033296, -0.821152, , , 
-0.389035, 0.005872, -0.791747, , , 
-0.436938, -0.031406, -0.851247, , , 
-0.455450, -0.070290, -0.828184, , , 
-0.453826, -0.087533, -0.843148, , , 
-0.333418, -0.037793, -0.963241, , , 
-0.265593, 0.028810, -0.982583, , , 
-0.324897, -0.139459, -0.979046, , , 
-0.320566, -0.091257, -0.982599, , , 
-0.304070, 0.067381, -0.777862, , , 
-0.389775, -0.004556, -0.815921, , , 
-0.354881, -0.021401, -0.942093, , , 
-0.441799, -0.095696, -0.842012, , , 
-0.343488, 0.037506, -0.797964, , , 
-0.474849, 0.005795, -1.080826, , , 
-0.294956, 0.080665, -0.760564, , , 
-0.311955, 0.069042, -0.755810, , , 
-0.498857, -0.232182, -0.926313, , , 
-0.492137, -0.150807, -0.932302, , , 
-0.446272, -0.098271, -0.844106, , , 
-0.293611, 0.080107, -0.741462, , , 
-0.313718, 0.070278, -0.774596, , , 
-0.406393, -0.038135, -0.827734, , , 
-0.461365, -0.143764, -0.916211, , , 
-0.361737, 0.024412, -0.819903, , , 
-0.408929, -0.039204, -0.829629, , , 
-0.454422, -0.114904, -0.846508, , , 
-0.454156, -0.088118, -0.842602, , , 
-0.408710, -0.077523, -0.863667, , , 
-0.345652, 0.035844, -0.777833, , , 
-0.399634, -0.074994, -0.858189, , , 
-0.314321, 0.068611, -0.757096, , , 
-0.531832, -0.236561, -0.913629, , , 
-0.352580, 0.028393, -0.787225, , , 
-0.332186, 0.052718, -0.747291, , , 
-0.442512, -0.066315, -0.842803, , , 
-0.332104, -0.057194, -0.980551, , , 
-0.363170, 0.022766, -0.821203, , , 
-0.500206, -0.082902, -0.827323, , , 
-0.434731, -0.100993, -0.860402, , , 
-0.332957, -0.047351, -0.950340, , , 
-0.455448, -0.046269, -0.808841, , , 
-0.461285, -0.112889, -0.850878, , , 
-0.324047, 0.056565, -0.759843, , , 
-0.402853, -0.114669, -0.860526, , , 
-0.377800, 0.037642, -0.778805, , , 
-0.445125, -0.034758, -0.809621, , , 
-0.281976, 0.083186, -0.750917, , , 
-0.438628, -0.103527, -0.872119, , , 
-0.320584, 0.068324, -0.776985, , , 
-0.313819, -0.119874, -0.984750, , , 
-0.314214, 0.089857, -1.012491, , , 
-0.398041, -0.024707, -0.815258, , , 
-0.493153, -0.159449, -0.918216, , , 
-0.315617, 0.071221, -0.767144, , , 
-0.438036, -0.078479, -0.843691, , , 
-0.334722, 0.054396, -0.741603, , , 
-0.525268, -0.176904, -0.901129, , , 
-0.352539, 0.061275, -0.787102, , , 
-0.292376, 0.081603, -0.709375, , , 
-0.316453, -0.076469, -0.900034, , , 
-0.330057, 0.053803, -0.763774, , , 
-0.452426, -0.103241, -0.848296, , , 
-0.327229, 0.055034, -0.761701, , , 
-0.428938, -0.060124, -0.831279, , , 
-0.277676, 0.096628, -0.711013, , , 
-0.342808, 0.055525, -0.735315, , , 
-0.253986, 0.107980, -0.685885, , , 
-0.557669, -0.245389, -0.881116, , , 
-0.489328, -0.157685, -0.914854, , , 
-0.286332, 0.087062, -0.695896, , , 
-0.341267, 0.042812, -0.785931, , , 
-0.521431, -0.092129, -0.842082, , , 
-0.294766, 0.082172, -0.753201, , , 
-0.307713, 0.077843, -0.717979, , , 
-0.350295, 0.056931, -0.741202, , , 
-0.520188, -0.132574, -0.855373, , , 
-0.397575, -0.040433, -0.864354, , , 
-0.387155, -0.003103, -0.811732, , , 
-0.396619, -0.058724, -0.840488, , , 
-0.453514, -0.038174, -0.816518, , , 
-0.451867, -0.004922, -0.791455, , , 
-0.289344, 0.099207, -0.762164, , , 
-0.351293, 0.047652, -0.761040, , , 
-0.544887, -0.179033, -0.885755, , , 
-0.519004, -0.092407, -0.829941, , , 
-0.475740, -0.038927, -0.803527, , , 
-0.370493, -0.037460, -0.885971, , , 
-0.383381, 0.039932, -0.751312, , , 
-0.597934, -0.149582, -0.868591, , , 
-0.567767, -0.122872, -0.834913, , , 
-0.285479, 0.099837, -0.758783, , , 
-0.372243, -0.012977, -0.869132, , , 
-0.400974, -0.007968, -0.784286, , , 
-0.303488, 0.078412, -0.747236, , , 
-0.387856, -0.015584, -0.815167, , , 
-0.353794, 0.027276, -0.812457, , , 
-0.391037, 0.010007, -0.780242, , , 
-0.494826, -0.128050, -0.876750, , , 
-0.412044, -0.077244, -0.879136, , , 
-0.436306, -0.149650, -0.914132, , , 
-0.381618, 0.029330, -0.759526, , , 
-0.292982, 0.080719, -0.759657, , , 
-0.385005, -0.053137, -0.831405, , , 
-0.345704, 0.043398, -0.763155, , , 
-0.498294, -0.030805, -0.803414, , , 
-0.295392, 0.092547, -0.682073, , , 
-0.418728, -0.013758, -0.797312, , , 
-0.308071, 0.075970, -0.717516, , , 
-0.489365, -0.134149, -0.860114, , , 
-0.432947, -0.016056, -0.796839, , , 
-0.325462, 0.051162, -0.781144, , , 
-0.327442, 0.064235, -0.817557, , , 
-0.333314, 0.060366, -0.806600, , , 
-0.333162, 0.061295, -0.804394, , , 
-0.535028, -0.124904, -0.866451, , , 
-0.445121, 0.032688, -0.728220, , , 
-0.539538, -0.103000, -0.846959, , , 
-0.318537, 0.064576, -0.789874, , , 
-0.583598, -0.161160, -0.856980, , , 
-0.490678, -0.134053, -0.859571, , , 
-0.392532, 0.039327, -0.759999, , , 
-0.390571, 0.009967, -0.780752, , , 
-0.462648, -0.053575, -0.824463, , , 
-0.395398, -0.005650, -0.805410, , , 
-0.403482, 0.012483, -0.771411, , , 
-0.801943, -0.352745, -1.019374, , , 
-0.379363, -0.047058, -0.861286, , , 
-0.579652, -0.155697, -0.862513, , , 
-0.632565, -0.201844, -0.894201, , , 
-0.403706, -0.012869, -0.817457, , , 
-0.273072, 0.103551, -0.719151, , , 
-0.430409, -0.017369, -0.805274, , , 
-0.335096, 0.051743, -0.749192, , , 
-0.394166, 0.004771, -0.796408, , , 
-0.467369, -0.120626, -0.855578, , , 
-0.697294, -0.202617, -0.907405, , , 
-0.635117, -0.066345, -0.794925, , , 
-0.419743, -0.003678, -0.793612, , , 
-0.460028, -0.053027, -0.819570, , , 
-0.247040, 0.115033, -0.671222, , , 
-0.386740, -0.029105, -0.834643, , , 
-0.522851, -0.134381, -0.856886, , , 
-0.467111, -0.048567, -0.816345, , , 
-0.597963, -0.147372, -0.867820, , , 
-0.430949, -0.080745, -0.837707, , , 
-0.549783, -0.028980, -0.775363, , , 
-0.267490, 0.098759, -0.717214, , , 
-0.355137, 0.057312, -0.744259, , , 
-0.380385, 0.029327, -0.758975, , , 
-0.421212, 0.008416, -0.781984, , , 
-0.373248, -0.013631, -0.826199, , , 
-0.268953, 0.098254, -0.703975, , , 
-0.603712, -0.201712, -0.893611, , , 
-0.636613, -0.179156, -0.868614, , , 
-0.613624, -0.091071, -0.817596, , , 
-0.497074, -0.057348, -0.808396, , , 
-0.538932, -0.060186, -0.762285, , , 
-0.702479, -0.298499, -0.946634, , , 
-0.302173, 0.085222, -0.695074, , , 
-0.604929, -0.169682, -0.820943, , , 
-0.266068, 0.104668, -0.695499, , , 
-0.453682, -0.086558, -0.890216, , , 
-0.390647, 0.010352, -0.780509, , , 
-0.291089, 0.089866, -0.689439, , , 
-0.475213, 0.003752, -0.784050, , , 
-0.475803, -0.071171, -0.827639, , , 
-0.461166, -0.081559, -0.839117, , , 
-0.561951, -0.051572, -0.793773, , , 
-0.487524, 0.005832, -0.747306, , , 
-0.433687, -0.082050, -0.842617, , , 
-0.633661, -0.141259, -0.841568, , , 
-0.403290, 0.033300, -0.781841, , , 
-0.699534, -0.191713, -0.875775, , , 
-0.419795, -0.010334, -0.838722, , , 
-0.520717, -0.056380, -0.812193, , , 
-0.534213, -0.013678, -0.750723, , , 
-0.400782, 0.022658, -0.773947, , , 
-0.617233, -0.092962, -0.819654, , , 
-0.381021, 0.013938, -0.774179, , , 
-0.451989, 0.026221, -0.707463, , , 
-0.398050, 0.006986, -0.786364, , , 
-0.377170, 0.009506, -0.783418, , , 
-0.443756, 0.032948, -0.726766, , , 
-0.471379, -0.008697, -0.742943, , , 
-0.460351, -0.081056, -0.838048, , , 
-0.625491, -0.067118, -0.802758, , , 
-0.326778, 0.054923, -0.741246, , , 
-0.443236, 0.023060, -0.761774, , , 
-0.619006, -0.114197, -0.833313, , , 
-0.296843, 0.070785, -0.792677, , , 
-0.342712, 0.038628, -0.795498, , , 
-0.291825, 0.093366, -0.677453, , , 
-0.382709, 0.011079, -0.788612, , , 
-0.422710, 0.028001, -0.756947, , , 
-0.405397, -0.076972, -0.861190, , , 
-0.499007, -0.025368, -0.783181, , , 
-0.573699, -0.192351, -0.907617, , , 
-0.372829, -0.012875, -0.825592, , , 
-0.679304, -0.189186, -0.874294, , , 
-0.524169, -0.039250, -0.803758, , , 
-0.413518, 0.010864, -0.775607, , , 
-0.658146, -0.134241, -0.859283, , , 
-0.541408, -0.039803, -0.809321, , , 
-0.627178, -0.126308, -0.853279, , , 
-0.561449, -0.022126, -0.764247, , , 
-0.730718, -0.147587, -0.857911, , , 
-0.309921, 0.076731, -0.724248, , , 
-0.347237, 0.025546, -0.839642, , , 
-0.453544, 0.005783, -0.778352, , , 
-0.398667, 0.035244, -0.742477, , , 
-0.352526, 0.018362, -0.765830, , , 
-0.390406, -0.008731, -0.807331, , , 
-0.521721, -0.140898, -0.856024, , , 
-0.381195, 0.053862, -0.728998, , , 
-0.576515, -0.041099, -0.787601, , , 
-0.268300, 0.104701, -0.715225, , , 
-0.821571, -0.193466, -0.849693, , , 
-0.556139, -0.049376, -0.792316, , , 
-0.303306, 0.080121, -0.706243, , , 
-0.427686, 0.010903, -0.763237, , , 
-0.371601, -0.036435, -0.856750, , , 
-0.588412, -0.044250, -0.782126, , , 
-0.780958, -0.153101, -0.856242, , , 
-0.523258, -0.084177, -0.823797, , , 
-0.493237, -0.028580, -0.802779, , , 
-0.855262, -0.203670, -0.867168, , , 
-0.728481, -0.131454, -0.831695, , , 
-0.604991, -0.049776, -0.791045, , , 
-0.702529, -0.133565, -0.830216, , , 
-0.939654, -0.262847, -0.901431, , , 
-0.308195, 0.081279, -0.709904, , , 
-0.716513, -0.126747, -0.824676, , , 
-0.860332, -0.204151, -0.869136, , , 
-0.535523, -0.062380, -0.822390, , , 
-0.301637, 0.076592, -0.750034, , , 
-0.425344, 0.026909, -0.758688, , , 
-0.368049, 0.041850, -0.781350, , , 
-0.517383, -0.074549, -0.830398, , , 
-0.620883, -0.075758, -0.804740, , , 
-0.504083, -0.016003, -0.781135, , , 
-0.678597, -0.126430, -0.833299, , , 
-0.738739, -0.135823, -0.834497, , , 
-0.609489, -0.063125, -0.793035, , , 
-0.572014, -0.057306, -0.779526, , , 
-0.958906, -0.271351, -0.910949, , , 
-0.482062, -0.074981, -0.833011, , , 
-0.352840, 0.035469, -0.774300, , , 
-0.514442, -0.072700, -0.826261, , , 
-0.658907, -0.142395, -0.851828, , , 
-0.975491, -0.279134, -0.917834, , , 
-0.494293, 0.008533, -0.743823, , , 
-0.800149, -0.154607, -0.845838, , , 
-0.480519, -0.052255, -0.819160, , , 
-0.706381, -0.142095, -0.850396, , , 
-0.362755, 0.024693, -0.798232, , , 
-0.357336, 0.030813, -0.784166, , , 
-0.399639, -0.007705, -0.809270, , , 
-0.371493, -0.007409, -0.841317, , , 
-0.340548, 0.046038, -0.768791, , , 
-0.462497, -0.053712, -0.821478, , , 
-0.309597, 0.073804, -0.733567, , , 
-0.685076, -0.154624, -0.868570, , , 
-0.366895, -0.006523, -0.838284, , , 
-0.448192, -0.003691, -0.788150, , , 
-0.312844, 0.064227, -0.793688, , , 
-0.641451, -0.156619, -0.870914, , , 
-0.455386, -0.016743, -0.787505, , , 
-0.025201, 0.172012, -0.485127, , , 
-0.916805, -0.231600, -0.895288, , , 
-0.633662, -0.124927, -0.844951, , , 
-0.402018, 0.021745, -0.776398, , , 
-0.490326, -0.017442, -0.803474, , , 
-0.780109, -0.154966, -0.840960, , , 
-0.475833, -0.095603, -0.839816, , , 
-0.343849, 0.036117, -0.773682, , , 
-0.462162, 0.020997, -0.756936, , , 
-0.473079, -0.051886, -0.821035, , , 
-0.372934, -0.012943, -0.826642, , , 
-0.507633, -0.021977, -0.784414, , , 
-0.548598, -0.027119, -0.775060, , , 
-0.392923, 0.041047, -0.743905, , , 
-0.431608, 0.019455, -0.755019, , , 
-0.353042, 0.028736, -0.786741, , , 
-0.653609, -0.140053, -0.849262, , , 
-0.244462, 0.115749, -0.669235, , , 
-0.306406, 0.081409, -0.712006, , , 
-0.356108, 0.041069, -0.762340, , , 
-0.397118, -0.031537, -0.821071, , , 
-0.456940, -0.081200, -0.813480, , , 
-0.477414, -0.040908, -0.806894, , , 
-0.569149, -0.077137, -0.809700, , , 
-0.479076, -0.033181, -0.803487, , , 
-0.692006, -0.133063, -0.835984, , , 
-0.308555, 0.071112, -0.772656, , , 
-0.450534, 0.012568, -0.758251, , , 
-0.578954, -0.120836, -0.854475, , , 
-0.618370, -0.146775, -0.856718, , , 
-0.866437, -0.146090, -0.872058, , , 
-0.547181, -0.104487, -0.840625, , , 
-0.344900, 0.036114, -0.776788, , , 
-0.597793, -0.135600, -0.851436, , , 
-0.671473, -0.133016, -0.836610, , , 
-0.576921, -0.056971, -0.802233, , , 
-0.336817, 0.071733, -0.738353, , , 
-0.302421, 0.080809, -0.713787, , , 
-0.360722, 0.025642, -0.795217, , , 
-0.653266, -0.117723, -0.813702, , , 
-0.624427, -0.095283, -0.822917, , , 
-0.564274, -0.033714, -0.783690, , , 
-0.320511, 0.065812, -0.760601, , , 
-0.528438, -0.032991, -0.797319, , , 
-0.380413, 0.042740, -0.761269, , , 
-0.389009, -0.030968, -0.837733, , , 
-0.492331, -0.061645, -0.833290, , , 
-0.378268, -0.011594, -0.807171, , , 
-0.453149, -0.003894, -0.781038, , , 
-0.476262, -0.040613, -0.805138, , , 
-0.534898, -0.061977, -0.821560, , , 
-0.610632, -0.053295, -0.794623, , , 
-0.456850, -0.039040, -0.817405, , , 
-0.520465, -0.055880, -0.808353, , , 
-0.385858, 0.042580, -0.740379, , , 
-0.441753, -0.065698, -0.837150, , , 
-0.336209, 0.053994, -0.741723, , , 
-0.466130, -0.047510, -0.815142, , , 
-0.434641, -0.077471, -0.841638, , , 
-0.678443, -0.124546, -0.817775, , , 
-0.536140, -0.098537, -0.849655, , , 
-0.625584, -0.182624, -0.884422, , , 
-0.254421, 0.113279, -0.673059, , , 
-0.549302, -0.105490, -0.842883, , , 
-0.414828, -0.033168, -0.816934, , , 
-0.434175, -0.010429, -0.775490, , , 
-0.341262, 0.051739, -0.753554, , , 
-0.373594, -0.032329, -0.740279, , , 
-0.397998, -0.069573, -0.857809, , , 
-0.252006, 0.112666, -0.676636, , , 
-0.383880, -0.042056, -0.882985, , , 
-0.534029, -0.061797, -0.819656, , , 
-0.307177, 0.082253, -0.706634, , , 
-0.319829, 0.078459, -0.688356, , , 
-0.198841, 0.141231, -0.656882, , , 
-0.501604, -0.075059, -0.820894, , , 
-0.220862, 0.137474, -0.673548, , , 
-0.851215, -0.187479, -0.875354, , , 
-0.442021, -0.065085, -0.832890, , , 
-0.356841, 0.022348, -0.817451, , , 
-0.580817, -0.043915, -0.778319, , , 
-0.981066, -0.236261, -0.964394, , , 
-0.295692, 0.084258, -0.735230, , , 
-0.527817, -0.095517, -0.828327, , , 
-0.403197, 0.036490, -0.763820, , , 
-0.442719, -0.033976, -0.809110, , , 
-0.439675, -0.121766, -0.875919, , , 
-0.245307, 0.107249, -0.631677, , , 
-0.230860, 0.113548, -0.626236, , , 
-0.459459, -0.047247, -0.810924, , , 
-0.240501, 0.116023, -0.668025, , , 
-0.272547, 0.103233, -0.702596, , , 
-0.191258, 0.142969, -0.619839, , , 
-0.241508, 0.118509, -0.675053, , , 
-0.401336, -0.075970, -0.859952, , , 
-0.148277, 0.131558, -0.576447, , , 
-0.245968, 0.114937, -0.671289, , , 
-0.430272, 0.025382, -0.762495, , , 
-0.579350, -0.097596, -0.842769, , , 
-0.504588, -0.107446, -0.844675, , , 
-0.359846, -0.002354, -0.829031, , , 
-0.283958, 0.098059, -0.646860, , , 
-0.338707, 0.040508, -0.778463, , , 
-0.481900, -0.025985, -0.790381, , , 
-0.171654, 0.146801, -0.606525, , , 
-0.387470, 0.012398, -0.763036, , , 
-0.289079, 0.089972, -0.689763, , , 
-0.316433, 0.056889, -0.753844, , , 
-0.511211, -0.080595, -0.827999, , , 
-0.189880, 0.143294, -0.619127, , , 
-0.211984, 0.138941, -0.666179, , , 
-0.300412, 0.083565, -0.706854, , , 
-0.181619, 0.144713, -0.613524, , , 
-0.510860, -0.062042, -0.827161, , , 
-0.281719, 0.094948, -0.679188, , , 
-0.342213, 0.038545, -0.782419, , , 
-0.361081, 0.049506, -0.746758, , , 
-0.298545, 0.098942, -0.736871, , , 
-0.253623, 0.112732, -0.685440, , , 
-0.388601, -0.029722, -0.842912, , , 
-0.341978, 0.018013, -0.867641, , , 
-0.368854, -0.034555, -0.883938, , , 
-0.356642, -0.090202, -0.955371, , , 
-0.378146, -0.065675, -0.893266, , , 
-0.359081, 0.046338, -0.767333, , , 
-0.345277, 0.042352, -0.763897, , , 
-0.444778, -0.056792, -0.837837, , , 
-0.301806, 0.071641, -0.767298, , , 
-0.483879, -0.052932, -0.820669, , , 
-0.344186, 0.038297, -0.767297, , , 
-0.344287, 0.059542, -0.737968, , , 
-0.312685, 0.049013, -0.771707, , , 
-0.403403, -0.113769, -0.904630, , , 
-0.570924, -0.116711, -0.849469, , , 
-0.341038, 0.043229, -0.756704, , , 
-0.343253, -0.037060, -0.800254, , , 
-0.390060, 0.001083, -0.782719, , , 
-0.436228, -0.065938, -0.840087, , , 
-0.397612, -0.078292, -0.865220, , , 
-0.415292, -0.076138, -0.872188, , , 
-0.412137, 0.017874, -0.768652, , , 
-0.300380, 0.082764, -0.740442, , , 
-0.197300, 0.136312, -0.619688, , , 
-0.274852, 0.108188, -0.684822, , , 
-0.261096, 0.110056, -0.686245, , , 
-0.394434, -0.024489, -0.812590, , , 
-0.276160, 0.097446, -0.709416, , , 
-0.241594, 0.118749, -0.674362, , , 
-0.311766, 0.073946, -0.756166, , , 
-0.643963, -0.173035, -0.881813, , , 
-0.312247, -0.103253, -0.986343, , , 
-0.333866, 0.072906, -0.792528, , , 
-0.358524, -0.018593, -0.792097, , , 
-0.358665, -0.110450, -0.959047, , , 
-0.305582, -0.064374, -0.994630, , , 
-0.341081, -0.047267, -0.967750, , , 
-0.305043, -0.092808, -0.995827, , , 
-0.339621, -0.047628, -0.945611, , , 
-0.384251, -0.041594, -0.884036, , , 
-0.206662, -0.102015, -1.059245, , , 
-0.380795, -0.062805, -0.847249, , , 
-0.273416, 0.097986, -0.720535, , , 
-0.286760, -0.123159, -1.001630, , , 
-0.313542, -0.102722, -0.986517, , , 
-0.284260, 0.002181, -0.995045, , , 
-0.272810, -0.000866, -1.025310, , , 
-0.305997, -0.094579, -0.973266, , , 
-0.200103, -0.081250, -1.060763, , , 
-0.343349, 0.036940, -0.775845, , , 
-0.329609, 0.005017, -0.995584, , , 
-0.217824, -0.020141, -1.043194, , , 
-0.269535, -0.149970, -1.005800, , , 
-0.331112, 0.090277, -1.009282, , , 
-0.191644, -0.112661, -1.063061, , , 
-0.263150, -0.062447, -1.010957, , , 
-0.272767, 0.110434, -1.057873, , , 
-0.122578, -0.012601, -1.072861, , , 
-0.316458, -0.074496, -1.005990, , , 
-0.247043, -0.084998, -1.039413, , , 
-0.297610, -0.089708, -0.998413, , , 
-0.252191, -0.058435, -1.022650, , , 
-0.227550, -0.039962, -1.043685, , , 
-0.116968, -0.024291, -1.101451, , , 
-0.196569, -0.118654, -1.055792, , , 
-0.208400, -0.121823, -1.044172, , , 
-0.217205, -0.105887, -1.100370, , , 
-0.298796, -0.125401, -0.992171, , , 
-0.022050, -0.113495, -0.986440, , , 
0.019877, -0.101236, -0.967665, , , 
-0.025038, -0.065684, -1.024724, , , 
-0.182058, -0.137088, -1.071863, , , 
-0.003711, -0.081560, -0.994765, , , 
-0.079729, -0.140118, -1.070090, , , 
-0.249001, -0.073204, -1.028955, , , 
-0.024004, -0.081055, -1.015526, , , 
-0.142328, -0.013568, -1.062069, , , 
-0.281488, -0.121247, -0.940825, , , 
-0.198260, -0.117927, -1.057715, , , 
-0.023634, -0.086893, -1.023967, , , 
0.017898, -0.128441, -0.995226, , , 
-0.009235, 0.047734, -1.042509, , , 
-0.016682, -0.031666, -1.052622, , , 
-0.197461, -0.116670, -1.105124, , , 
-0.003265, -0.084594, -1.019092, , , 
-0.063215, -0.167264, -1.054283, , , 
-0.236960, 0.033165, -1.180507, , , 
-0.104907, -0.102503, -1.090696, , , 
-0.007112, -0.137394, -0.993685, , , 
-0.009708, -0.045170, -1.010971, , , 
-0.284421, 0.061934, -0.998170, , , 
-0.258530, -0.076301, -1.057871, , , 
-0.014966, -0.032794, -1.040172, , , 
-0.004795, -0.149090, -1.079956, , , 
-0.021310, -0.083042, -0.988370, , , 
-0.235788, -0.153246, -1.011473, , , 
0.006089, -0.084838, -0.972294, , , 
0.002773, -0.087757, -0.968227, , , 
-0.289997, -0.125640, -0.960307, , , 
-0.089389, -0.140488, -1.102384, , , 
-0.015077, -0.112834, -0.994667, , , 
-0.115835, -0.117031, -1.127942, , , 
-0.110733, -0.077766, -1.112808, , , 
-0.052022, -0.150080, -1.077679, , , 
-0.010307, -0.142745, -1.022769, , , 
-0.263513, -0.123625, -1.017718, , , 
-0.026860, 0.078164, -1.065720, , , 
-0.226718, -0.154280, -1.031546, , , 
-0.050219, -0.159965, -1.040637, , , 
-0.035943, -0.142286, -0.939567, , , 
-0.028898, -0.125446, -0.991277, , , 
0.018440, -0.103776, -0.982872, , , 
0.031649, -0.073104, -0.976625, , , 
-0.030740, -0.123658, -1.030563, , , 
-0.274841, -0.126166, -0.976148, , , 
-0.035204, -0.101744, -1.017396, , , 
-0.192068, -0.179443, -1.128414, , , 
-0.077152, -0.144669, -1.067677, , , 
0.016283, -0.164191, -1.015902, , , 
0.004603, -0.129107, -0.983929, , , 
-0.056781, -0.166349, -1.076631, , , 
-0.270839, -0.149967, -1.010862, , , 
-0.308175, -0.208042, -1.022721, , , 
-0.308247, -0.119161, -0.989194, , , 
-0.228345, -0.170985, -1.010949, , , 
-0.234484, -0.155731, -1.001246, , , 
-0.322411, -0.127028, -1.000154, , , 
-0.025354, -0.116277, -1.006394, , , 
-0.237318, -0.119444, -1.027688, , , 
-0.039479, -0.142644, -0.833600, , , 
0.017560, -0.103062, -0.979395, , , 
-0.040397, -0.152177, -1.065391, , , 
-0.179865, -0.065213, -1.063344, , , 
-0.309388, -0.191436, -0.953176, , , 
-0.059201, -0.139172, -1.064986, , , 
-0.284978, -0.182559, -0.988105, , , 
-0.203287, -0.107295, -1.052131, , , 
-0.026235, -0.116979, -1.011079, , , 
-0.270503, -0.165136, -0.997147, , , 
-0.349346, -0.107373, -1.097356, , , 
-0.291785, -0.174692, -0.992051, , , 
0.017719, -0.128439, -0.993614, , , 
